Project ID,Certificates,Years of Experience,age,Time Arrival Strafe,Project Cost,Project Proximity,Violation Risk Index,Company PCAB Score,Weekly Overtime Hours,Salary Bracket,is_good
59,2,5,18,10.23,48418.0,102.44,0.63,3,5.0,2,1
707147,10,6,32,-23.88,939297.0,131.23,0.3,4,6.0,2,1
88681,13,7,29,11.01,1041618.0,133.16,0.24,3,6.0,4,1
771843,13,5,25,-20.54,1023680.0,122.21,0.2,4,2.0,2,1
73147,0,4,19,3.04,199469.0,111.71,0.54,3,5.0,1,0
338314,1,3,49,6.03,60871.0,118.88,0.67,2,8.0,1,0
102044,10,5,27,-20.22,990450.0,129.12,0.24,4,5.0,2,0
118165,11,6,28,3.12,1018504.0,120.6,0.18,4,2.0,2,0
799314,13,7,25,-23.7,1092495.0,123.99,0.21,3,3.0,4,1
289947,12,5,30,14.15,1041651.0,128.37,0.26,4,5.0,2,1
948237,14,6,24,-7.95,1082943.0,127.61,0.25,3,4.0,4,1
829812,1,5,40,0.48,67701.0,115.47,0.66,2,8.0,2,1
147336,14,6,29,-11.18,959138.0,128.25,0.25,3,4.0,3,1
646539,12,6,26,-9.98,1008862.0,122.91,0.17,2,2.0,3,0
943500,13,7,24,-13.74,1022058.0,128.7,0.27,4,5.0,4,1
64558,4,3,38,8.13,34514.0,115.82,0.74,2,6.0,1,0
806840,12,5,31,5.85,961107.0,122.99,0.26,3,4.0,2,1
868034,0,3,58,1.78,35586.0,113.47,0.71,2,7.0,1,0
247852,13,7,29,-13.0,998106.0,125.67,0.25,4,3.0,4,0
196072,0,2,40,1.42,93116.0,98.99,0.56,2,4.0,1,0
462218,0,3,21,5.97,80132.0,112.45,0.64,2,7.0,1,0
872597,0,3,32,21.77,83427.0,105.25,0.64,2,6.0,1,0
608757,13,10,30,2.9,1022295.0,134.63,0.31,3,6.0,5,0
276662,2,2,40,3.38,8297.0,107.95,0.71,3,7.0,1,0
882049,13,7,35,-13.86,997242.0,124.79,0.28,4,3.0,4,0
610258,1,4,52,2.15,137185.0,84.32,0.54,3,1.0,1,0
878253,0,3,19,8.98,111298.0,97.97,0.57,3,3.0,1,0
224498,13,7,28,-19.54,1000298.0,128.94,0.3,4,5.0,4,0
727455,10,6,28,-5.74,986641.0,125.89,0.27,3,4.0,2,1
285742,1,3,32,6.33,85307.0,107.71,0.62,1,6.0,1,0
527971,0,5,51,1.34,51084.0,104.17,0.69,3,6.0,1,0
692641,0,4,35,5.21,77902.0,108.87,0.73,2,4.0,1,0
427741,1,3,36,3.48,171355.0,100.15,0.52,2,4.0,1,0
560590,0,5,21,13.23,146134.0,99.02,0.5,2,3.0,2,0
897757,0,1,47,0.68,29580.0,97.03,0.66,2,4.0,1,0
701598,0,4,20,3.23,21631.0,94.96,0.67,3,3.0,1,0
294616,1,3,53,7.58,80705.0,113.04,0.8,3,7.0,1,0
413307,12,7,26,-24.52,980248.0,126.03,0.24,4,4.0,3,1
21909,0,4,20,0.62,101778.0,111.08,0.49,2,4.0,1,0
964812,15,6,31,-16.55,1015554.0,126.04,0.3,3,4.0,4,0
447295,0,2,20,9.75,117434.0,96.86,0.57,3,3.0,1,0
257532,12,8,33,16.06,1041452.0,133.48,0.36,4,7.0,4,1
474771,12,5,27,-10.29,1003711.0,115.85,0.21,3,0.0,2,1
91577,2,3,20,14.5,59701.0,103.49,0.56,2,5.0,1,0
567971,11,9,25,-7.45,935232.0,126.84,0.29,4,4.0,4,0
335756,10,7,30,-6.31,969036.0,130.83,0.33,3,6.0,3,1
258072,13,6,26,-3.34,951375.0,121.68,0.22,4,3.0,3,1
660523,11,6,24,-8.44,1006072.0,133.82,0.29,4,6.0,2,1
490385,12,6,30,-8.61,963538.0,119.4,0.25,4,2.0,2,1
653116,1,3,18,1.69,91165.0,107.21,0.63,3,5.0,1,0
289421,0,3,20,7.26,60601.0,99.46,0.54,3,4.0,1,0
427820,11,6,27,8.18,1007974.0,126.05,0.32,3,4.0,2,0
878378,0,2,22,6.15,21539.0,93.74,0.56,2,3.0,1,0
130699,2,4,18,14.2,8805.0,81.46,0.6,3,2.0,1,0
299175,1,3,34,0.24,89686.0,106.64,0.6,2,5.0,1,0
88505,12,5,30,-16.04,1100988.0,126.36,0.25,4,4.0,2,1
189204,1,4,20,6.45,61166.0,104.23,0.53,2,5.0,1,0
779183,0,3,40,14.22,68039.0,114.65,0.71,2,8.0,1,1
520943,12,5,28,-3.19,1021981.0,125.44,0.2,4,3.0,2,0
331281,13,7,24,-18.27,943036.0,114.64,0.21,3,0.0,3,1
348680,6,5,28,-11.12,1006087.0,127.78,0.23,3,5.0,2,1
217320,1,2,20,19.33,127806.0,95.09,0.55,2,2.0,1,0
366388,0,5,22,3.01,79716.0,92.29,0.56,2,2.0,2,1
513624,0,3,56,11.5,87111.0,97.83,0.68,2,3.0,1,1
787150,10,8,30,-4.96,964856.0,127.22,0.26,4,5.0,3,1
824542,0,3,35,2.29,73794.0,105.37,0.58,2,4.0,1,0
185866,15,8,36,-9.0,890315.0,123.85,0.25,4,2.0,5,1
643760,1,2,20,8.89,84290.0,99.26,0.53,2,4.0,1,1
934978,0,2,20,10.04,183018.0,87.6,0.46,2,0.0,1,0
5494,13,6,32,-5.63,996307.0,126.17,0.26,4,4.0,3,1
495727,11,8,28,3.92,1014298.0,135.26,0.29,3,6.0,4,1
644048,12,9,28,4.06,961503.0,119.55,0.22,3,1.0,5,1
498998,1,4,32,3.41,169568.0,107.47,0.42,2,5.0,2,0
554997,3,3,20,4.43,120346.0,108.66,0.56,2,6.0,1,0
17881,1,4,38,0.91,116392.0,111.86,0.52,2,5.0,1,0
145199,11,6,25,9.0,1005289.0,125.94,0.22,3,4.0,2,1
10507,0,4,32,5.21,111877.0,110.99,0.6,3,6.0,1,0
258971,0,3,22,4.06,44550.0,107.51,0.6,2,5.0,1,0
964027,11,6,26,-17.3,1031599.0,128.83,0.32,4,5.0,2,1
934847,13,6,40,-22.61,1004720.0,112.44,0.2,4,1.0,3,1
906521,11,7,39,-9.0,985822.0,132.15,0.4,4,6.0,3,1
16274,13,7,28,-17.4,919584.0,129.41,0.24,4,4.0,3,1
467705,11,8,28,-7.57,1042482.0,125.68,0.23,4,3.0,4,0
983775,1,3,33,10.31,66093.0,105.85,0.64,3,6.0,1,1
155270,13,7,26,-8.47,1037184.0,137.42,0.34,3,9.0,4,1
120758,10,8,23,-8.97,988566.0,117.73,0.19,4,2.0,3,1
209309,13,6,24,-14.58,932721.0,127.52,0.25,4,5.0,3,1
475020,14,6,23,-12.96,935394.0,126.1,0.21,4,3.0,3,1
693213,13,8,33,-20.14,1025862.0,121.15,0.26,4,2.0,5,0
574915,13,6,28,-17.0,974186.0,127.46,0.22,4,6.0,3,0
890847,2,4,39,8.91,67970.0,115.73,0.72,3,8.0,1,0
187344,1,4,21,11.22,115600.0,80.8,0.46,2,0.0,1,1
615272,13,8,28,4.66,988820.0,125.87,0.28,4,3.0,4,1
942731,0,4,55,0.53,50000.0,111.23,0.76,2,7.0,1,0
456770,2,4,37,3.15,124381.0,109.82,0.61,2,6.0,2,0
319858,12,7,31,-13.63,1023184.0,129.64,0.24,4,5.0,3,1
969344,0,4,19,6.47,135134.0,94.38,0.52,2,0.0,1,0
594564,1,5,55,1.7,51122.0,122.99,0.82,2,8.0,2,0
163718,13,7,26,-2.91,1000548.0,119.63,0.17,4,2.0,4,1
784333,12,6,27,-19.57,960215.0,117.45,0.3,4,3.0,2,1
730014,0,5,20,7.9,203693.0,102.04,0.52,2,4.0,2,0
577576,13,6,28,-12.9,969559.0,131.0,0.28,4,6.0,3,0
945861,1,3,54,1.8,141831.0,118.03,0.77,2,7.0,1,0
393110,1,4,53,0.65,93173.0,120.14,0.72,2,8.0,1,0
995505,14,5,23,-5.03,1037631.0,128.91,0.33,5,5.0,3,1
812449,0,3,19,0.57,213561.0,106.35,0.55,2,4.0,1,0
2488,11,6,30,-10.69,1078064.0,116.43,0.18,4,0.0,3,1
205734,1,1,33,11.48,149726.0,92.77,0.62,3,3.0,1,0
49709,13,7,29,0.26,973297.0,125.48,0.24,3,4.0,3,1
313693,0,4,49,3.48,55181.0,115.38,0.71,2,7.0,1,0
537795,0,4,21,0.88,127256.0,102.03,0.5,2,4.0,1,0
136694,12,7,30,-5.4,1029309.0,135.14,0.33,3,6.0,3,1
338864,13,6,35,10.76,964407.0,136.32,0.33,4,7.0,3,0
228810,12,6,39,3.2,1051128.0,131.11,0.37,4,6.0,3,1
313620,13,7,26,-2.08,932483.0,122.06,0.23,3,2.0,3,1
602970,0,4,20,4.43,154184.0,102.85,0.59,2,4.0,1,0
647731,12,6,32,14.63,1053867.0,133.66,0.28,3,6.0,3,1
200716,0,3,53,11.67,129433.0,111.62,0.65,2,5.0,1,0
47107,2,2,20,0.52,118896.0,96.55,0.65,2,3.0,1,0
720724,13,7,31,-5.02,1049092.0,118.47,0.14,4,1.0,4,1
316701,0,2,32,4.55,50000.0,93.02,0.6,2,3.0,1,0
598653,1,4,20,10.19,60376.0,95.97,0.59,2,3.0,1,0
599505,0,4,19,2.16,116121.0,109.14,0.61,2,5.0,1,0
617058,12,6,29,-1.19,934255.0,123.38,0.2,3,2.0,2,1
910566,0,4,19,1.8,28586.0,80.41,0.48,1,0.0,1,0
589636,4,3,36,18.5,77722.0,103.39,0.61,2,4.0,1,0
5519,1,3,34,6.7,73205.0,99.11,0.68,2,3.0,1,0
171879,13,7,31,-7.38,954115.0,131.52,0.29,3,6.0,3,1
382392,13,7,39,6.29,1021897.0,129.52,0.25,4,4.0,4,1
696988,12,6,35,-5.2,950778.0,121.57,0.25,4,2.0,2,1
312255,1,4,20,10.13,106566.0,93.82,0.5,2,2.0,1,0
656799,1,3,56,4.59,122969.0,107.88,0.59,3,5.0,1,0
45328,0,1,34,8.02,110465.0,103.16,0.6,2,5.0,1,0
232069,3,3,54,5.27,60528.0,103.1,0.79,3,6.0,1,1
308540,0,2,20,6.03,31640.0,97.13,0.55,2,3.0,1,0
75020,0,4,43,3.75,84586.0,105.53,0.72,2,5.0,1,0
891144,1,3,44,7.8,112048.0,122.41,0.68,1,8.0,1,0
433079,13,5,24,-2.81,959014.0,130.64,0.29,4,5.0,2,0
990460,11,7,32,3.42,1027240.0,126.56,0.25,3,3.0,3,1
74067,2,4,44,2.62,64535.0,99.68,0.63,2,5.0,1,0
455894,12,7,33,-40.54,1095123.0,116.82,0.18,5,0.0,4,1
701305,11,7,26,-6.32,1025281.0,122.54,0.23,3,2.0,3,1
619507,2,3,57,1.14,178160.0,99.87,0.64,2,4.0,1,0
558333,1,4,58,4.53,102710.0,111.38,0.68,2,6.0,1,0
234562,2,4,34,4.45,88309.0,105.31,0.66,2,5.0,1,0
487433,1,0,19,3.02,54503.0,89.88,0.53,2,3.0,1,0
233199,3,1,20,9.9,93243.0,87.22,0.51,2,2.0,1,0
87432,12,6,29,-10.61,976541.0,130.23,0.26,4,6.0,2,1
196406,10,7,29,-1.68,946457.0,123.1,0.34,3,3.0,2,1
60031,0,3,18,13.09,68989.0,98.5,0.51,2,3.0,1,0
939988,0,4,38,6.94,110574.0,113.17,0.71,2,6.0,1,1
862808,1,5,58,16.18,141942.0,122.73,0.78,2,9.0,2,0
735956,0,4,37,5.1,59224.0,99.25,0.68,2,4.0,1,0
333329,11,6,33,-21.88,1040759.0,127.36,0.26,4,3.0,3,1
262447,10,5,30,-9.23,1012666.0,129.23,0.35,4,7.0,2,0
510724,0,3,45,3.03,119181.0,131.58,0.8,2,12.0,1,1
800076,12,7,30,-14.95,952184.0,132.68,0.33,4,6.0,3,0
783328,0,5,55,4.21,87799.0,118.46,0.67,2,7.0,2,0
113417,12,7,24,-4.06,928040.0,128.38,0.24,3,5.0,3,1
683515,2,4,55,2.49,177083.0,120.27,0.68,3,7.0,2,0
802998,1,4,18,1.98,48409.0,84.88,0.54,3,0.0,1,0
94333,0,3,21,6.16,118759.0,97.56,0.53,3,3.0,1,0
435482,12,9,30,0.49,960690.0,130.19,0.26,4,4.0,5,1
136435,0,3,55,5.55,208313.0,114.5,0.67,2,7.0,1,0
419958,1,5,19,8.77,126039.0,112.0,0.6,3,5.0,2,0
11896,1,1,33,1.99,50518.0,104.12,0.62,2,6.0,1,1
286449,12,5,31,26.99,1012504.0,136.7,0.38,3,7.0,2,1
273675,0,3,18,2.44,133492.0,86.06,0.57,2,1.0,1,0
115132,0,3,18,2.01,39349.0,93.51,0.55,2,3.0,1,0
814259,11,7,25,-5.46,1059215.0,125.53,0.2,4,2.0,3,1
523229,0,4,22,2.32,169273.0,110.26,0.58,2,4.0,1,0
642281,0,3,20,2.52,6653.0,96.82,0.46,2,4.0,1,0
699994,12,8,24,-7.19,941229.0,125.97,0.24,4,3.0,4,1
977240,12,6,26,-9.4,979182.0,128.92,0.3,4,5.0,3,1
372896,12,8,30,-9.37,908006.0,119.42,0.22,4,2.0,4,1
122210,14,8,26,4.88,1025623.0,128.5,0.21,4,4.0,5,1
976964,1,4,21,6.45,50871.0,114.37,0.71,2,7.0,1,0
787298,13,7,25,-5.99,993288.0,111.82,0.17,4,0.0,4,0
906486,2,3,21,6.16,15014.0,110.92,0.69,3,6.0,1,0
555965,1,4,57,1.98,81593.0,104.87,0.74,2,5.0,1,1
674224,12,5,29,-2.08,942109.0,135.02,0.28,4,8.0,2,0
645195,13,5,30,-3.28,1023540.0,128.45,0.24,4,4.0,2,1
971589,0,5,47,1.13,14292.0,80.84,0.59,2,0.0,1,0
7410,14,5,32,-16.79,991311.0,127.21,0.25,4,4.0,2,1
705471,1,2,18,0.7,85830.0,104.56,0.56,2,5.0,1,0
7356,0,3,46,0.32,185767.0,102.12,0.69,2,3.0,1,1
192536,12,6,23,-12.87,958036.0,124.78,0.27,3,3.0,2,1
134847,1,2,49,1.39,78395.0,104.39,0.65,2,4.0,1,0
375049,13,7,35,1.52,1064333.0,124.14,0.18,4,2.0,4,1
18397,0,4,21,7.65,58650.0,99.84,0.6,3,4.0,1,1
628291,12,8,27,3.58,1038331.0,128.2,0.22,5,3.0,4,1
764847,11,5,33,11.17,979159.0,127.75,0.26,3,4.0,2,1
417341,14,5,27,5.43,938986.0,119.35,0.27,4,2.0,2,1
114763,1,5,22,7.3,49393.0,96.18,0.53,2,2.0,2,0
719146,3,1,19,4.04,136270.0,111.41,0.57,2,6.0,1,0
279626,0,3,19,3.83,95813.0,99.14,0.6,2,3.0,1,0
446838,12,7,29,-8.62,1017220.0,123.9,0.2,4,3.0,3,1
92510,13,6,28,2.83,1023159.0,131.9,0.38,4,7.0,3,1
739152,4,4,51,0.18,163292.0,116.06,0.68,2,8.0,2,1
569303,10,7,31,-17.03,968515.0,117.52,0.22,3,1.0,3,1
637611,0,3,20,0.57,92557.0,106.3,0.69,1,6.0,1,0
594613,12,6,24,-6.38,1021638.0,125.96,0.22,3,3.0,3,1
901020,0,2,19,4.01,151391.0,95.53,0.49,2,3.0,1,0
696071,12,7,36,-19.72,1003353.0,133.82,0.38,4,7.0,3,0
35361,1,4,20,14.95,125577.0,102.21,0.53,2,3.0,1,0
265907,12,6,26,-9.88,991464.0,132.08,0.37,3,6.0,3,0
821431,13,5,29,-0.58,999298.0,125.56,0.28,4,4.0,2,1
934606,12,6,25,-15.94,979379.0,119.03,0.21,4,2.0,3,0
631610,1,4,20,7.13,56873.0,97.14,0.57,2,3.0,1,0
418669,0,3,52,14.02,191788.0,95.79,0.58,2,3.0,1,0
351801,13,5,33,5.77,997962.0,129.54,0.24,4,5.0,2,1
17419,1,5,21,10.34,174604.0,99.76,0.5,3,2.0,2,0
810149,1,4,18,3.98,134204.0,93.31,0.46,2,1.0,1,0
421789,13,6,24,-13.82,990197.0,123.34,0.21,4,4.0,3,1
321974,0,3,18,16.84,65081.0,106.13,0.6,2,5.0,1,0
702041,13,7,24,8.56,997036.0,110.63,0.2,3,0.0,4,1
826,0,3,37,7.31,110631.0,104.76,0.53,3,4.0,1,0
839443,14,7,24,-16.32,1023572.0,130.83,0.28,3,5.0,4,0
354182,12,7,30,12.27,1021612.0,126.2,0.23,4,3.0,3,1
900998,12,5,34,0.45,934606.0,116.31,0.24,3,2.0,2,1
747170,12,8,24,-10.99,960540.0,127.33,0.27,4,4.0,4,0
418003,11,8,32,-7.88,956664.0,121.18,0.17,4,2.0,4,1
685594,0,5,39,11.72,100125.0,118.71,0.62,2,7.0,2,0
273550,12,8,31,1.76,1036903.0,121.26,0.17,3,1.0,4,1
730410,0,3,18,4.39,68919.0,95.74,0.62,2,2.0,1,0
313916,10,7,30,-28.54,1050473.0,126.36,0.26,3,5.0,3,0
898627,1,3,19,3.26,80283.0,83.29,0.44,2,0.0,1,0
542146,12,6,29,-7.2,1027511.0,116.62,0.16,4,0.0,3,0
414348,2,5,20,6.05,128401.0,102.21,0.51,3,3.0,2,1
121191,0,2,44,3.18,175605.0,102.6,0.65,2,4.0,1,0
585622,12,6,27,-12.47,1051676.0,132.2,0.25,4,6.0,3,1
630739,10,7,28,-5.23,978721.0,132.94,0.28,4,7.0,3,1
673407,1,2,19,2.45,122449.0,102.29,0.52,2,3.0,1,0
672672,10,7,27,-31.72,941222.0,121.89,0.31,4,3.0,2,1
756159,0,5,19,14.16,115639.0,93.11,0.52,1,2.0,2,0
829854,1,0,55,12.17,78180.0,111.81,0.71,2,7.0,1,0
394596,13,6,24,-1.6,1017629.0,122.64,0.21,4,3.0,3,1
601907,3,3,20,4.82,137585.0,96.35,0.54,2,2.0,1,0
616528,3,4,18,0.71,130371.0,110.54,0.58,2,6.0,2,0
459772,11,6,31,-0.3,1012680.0,119.5,0.19,4,2.0,2,1
328523,9,9,31,-6.88,954002.0,124.58,0.24,3,3.0,4,1
108140,0,3,18,9.88,101799.0,99.92,0.54,2,4.0,1,0
162036,13,6,25,-3.1,937750.0,130.49,0.27,3,6.0,3,1
607660,11,5,39,-5.24,961451.0,130.6,0.36,4,6.0,2,1
498778,0,3,53,12.61,143200.0,115.74,0.7,2,7.0,1,0
336666,12,6,32,0.38,1113568.0,133.51,0.27,4,5.0,3,1
32933,13,6,27,-7.28,1038491.0,130.25,0.34,4,5.0,3,1
60903,0,4,41,2.2,70238.0,111.65,0.68,2,7.0,1,0
964661,4,4,56,15.78,108289.0,110.47,0.64,3,6.0,2,0
938608,0,4,48,11.06,183549.0,107.75,0.61,2,4.0,1,0
726300,2,4,19,4.09,156231.0,98.05,0.53,2,2.0,2,0
953061,10,6,29,3.07,1012892.0,117.2,0.24,4,2.0,2,1
254694,10,7,25,-18.66,957184.0,127.75,0.26,4,3.0,3,1
147155,2,1,42,5.77,184346.0,115.39,0.63,2,7.0,1,0
952195,2,5,42,6.68,92775.0,122.02,0.73,2,7.0,2,0
242237,14,7,29,-6.49,1086923.0,132.6,0.28,3,6.0,5,1
625774,11,6,26,-15.04,915883.0,123.84,0.31,3,3.0,2,0
696403,0,2,21,0.29,114310.0,98.46,0.51,2,4.0,1,0
511977,0,3,40,1.4,226335.0,118.16,0.66,2,7.0,1,0
322191,13,6,28,5.74,970752.0,126.23,0.24,4,4.0,3,1
5161,1,4,19,0.91,72411.0,114.23,0.58,2,6.0,1,0
309081,0,5,47,2.23,145965.0,119.37,0.7,2,8.0,2,0
351418,12,7,31,-12.11,1001982.0,132.56,0.25,4,6.0,3,1
300839,0,5,58,1.56,176987.0,117.82,0.67,3,7.0,2,0
31262,0,4,19,5.13,156369.0,91.89,0.48,3,1.0,1,0
842856,12,6,28,-15.76,944577.0,129.05,0.25,3,5.0,2,0
520139,14,7,25,-16.46,950775.0,112.23,0.21,4,0.0,4,1
148382,1,5,41,0.24,49495.0,84.4,0.52,2,0.0,2,0
832122,0,3,18,10.02,38175.0,83.3,0.53,2,2.0,1,0
560025,3,3,18,9.48,97132.0,86.1,0.44,2,0.0,1,0
46826,1,4,19,0.39,163826.0,94.21,0.49,2,1.0,2,0
858022,0,5,20,8.74,165546.0,97.91,0.45,3,2.0,2,0
497055,0,3,36,2.44,36181.0,101.09,0.61,3,4.0,1,0
660551,1,3,53,8.12,68978.0,111.92,0.67,2,6.0,1,1
47186,0,3,32,5.47,94444.0,109.3,0.63,2,5.0,1,0
2566,3,5,47,1.73,57775.0,115.64,0.76,3,6.0,2,1
234495,0,5,21,13.3,206643.0,89.64,0.47,2,2.0,2,0
65849,1,1,19,5.77,22273.0,104.23,0.6,3,4.0,1,0
634754,0,3,43,6.02,94001.0,116.47,0.57,2,7.0,1,0
448125,0,5,40,3.35,141997.0,115.64,0.7,2,7.0,2,0
180869,9,7,31,1.69,997869.0,131.56,0.29,3,6.0,2,0
308617,13,7,31,8.77,1031395.0,127.98,0.34,3,4.0,4,1
92805,13,5,32,-0.71,969995.0,121.15,0.23,4,3.0,2,1
738898,2,3,18,7.41,18083.0,90.6,0.54,2,3.0,1,0
655510,11,7,26,-9.63,996345.0,129.96,0.22,3,4.0,3,1
128975,3,3,57,2.0,107631.0,116.7,0.6,3,8.0,1,1
46231,13,7,30,6.88,1001155.0,133.21,0.34,3,6.0,4,1
407428,0,2,38,8.82,30549.0,93.62,0.62,3,3.0,1,1
33145,13,5,28,3.12,954173.0,118.18,0.21,4,2.0,2,1
235488,2,4,32,10.48,109499.0,87.53,0.55,3,0.0,2,1
444824,0,3,21,7.34,118088.0,89.51,0.48,3,2.0,1,0
172132,3,1,19,3.18,69128.0,97.58,0.54,2,4.0,1,0
504002,11,7,28,4.9,1063764.0,125.3,0.13,4,2.0,3,0
406198,9,7,23,-0.55,964578.0,124.13,0.22,3,3.0,2,1
636325,12,7,27,-9.73,911742.0,126.41,0.28,3,5.0,3,1
491174,2,3,41,9.45,139958.0,100.95,0.62,2,4.0,1,0
580089,12,9,27,-4.36,1030229.0,124.35,0.25,4,2.0,5,1
648147,11,7,28,-11.82,972548.0,123.52,0.22,3,3.0,3,1
26280,0,5,21,9.45,141411.0,121.02,0.71,2,7.0,2,1
850488,0,4,32,7.0,110547.0,103.13,0.57,2,3.0,1,0
422638,9,6,31,-23.61,998477.0,127.8,0.26,3,4.0,2,1
600620,11,6,27,-12.05,1040162.0,125.23,0.28,3,4.0,3,1
992448,13,6,23,-15.24,1132540.0,131.56,0.26,4,6.0,4,1
151427,13,9,30,-12.3,1067752.0,132.53,0.27,5,5.0,5,1
320703,0,3,20,1.18,70947.0,86.72,0.49,2,1.0,1,0
573887,1,4,19,13.11,5090.0,94.36,0.51,2,3.0,1,0
984250,0,5,21,1.13,167076.0,90.55,0.5,2,1.0,2,0
280260,8,7,28,-6.76,1031929.0,125.29,0.21,4,3.0,2,1
216015,0,2,35,0.83,154327.0,101.38,0.55,2,3.0,1,0
36970,11,5,23,10.03,952957.0,126.49,0.24,3,4.0,2,0
217357,12,9,31,-6.16,982804.0,126.03,0.19,3,2.0,5,1
161438,0,3,19,1.42,192874.0,102.93,0.54,2,4.0,1,0
95280,0,2,22,0.12,32773.0,97.41,0.57,1,3.0,1,1
751730,12,5,24,1.78,1044708.0,129.15,0.23,4,5.0,2,1
218202,0,3,31,12.53,97575.0,101.14,0.65,2,5.0,1,0
545693,1,2,21,0.6,137438.0,98.77,0.63,2,3.0,1,0
219071,12,10,27,-19.26,1095507.0,133.58,0.29,4,5.0,5,1
815445,11,7,32,-8.56,906672.0,122.17,0.33,4,3.0,3,1
990767,9,6,27,-0.49,983780.0,122.34,0.17,3,2.0,2,0
401085,13,6,27,2.52,1073874.0,121.82,0.21,4,1.0,3,1
417678,0,4,19,3.72,96437.0,84.56,0.52,2,1.0,1,0
396574,11,7,30,-8.32,1007634.0,122.89,0.23,3,4.0,3,1
352386,11,6,29,4.5,1022292.0,123.97,0.24,4,3.0,2,0
171995,12,7,35,3.83,980657.0,126.43,0.24,4,4.0,3,1
937638,11,9,32,1.42,890638.0,124.16,0.29,4,3.0,4,0
802687,13,6,35,-25.14,1071817.0,123.55,0.19,4,2.0,3,1
665885,12,7,24,-2.66,962058.0,132.31,0.2,4,5.0,3,0
980011,14,6,24,-10.92,923569.0,112.16,0.28,5,1.0,3,1
889158,14,6,29,7.59,992473.0,130.67,0.36,3,7.0,3,1
843968,9,8,29,-3.6,1044751.0,126.64,0.19,3,2.0,3,1
274060,0,5,59,34.68,146515.0,116.16,0.64,2,5.0,2,0
102002,0,4,45,14.27,179595.0,126.72,0.77,2,8.0,1,0
334257,2,5,20,0.94,61584.0,96.44,0.48,2,3.0,2,0
35291,12,8,25,7.32,1150747.0,138.16,0.29,4,7.0,5,1
296397,1,4,39,16.83,18858.0,111.41,0.79,2,6.0,1,0
719591,12,8,28,-8.83,986023.0,131.42,0.27,4,6.0,4,1
342541,12,9,25,-3.02,902570.0,115.64,0.33,5,0.0,4,1
953286,1,4,20,4.43,99638.0,90.9,0.58,3,1.0,1,1
960354,13,6,37,-12.5,1050387.0,134.69,0.3,4,7.0,3,1
143550,11,7,27,-4.12,976635.0,115.68,0.18,3,0.0,3,1
670540,0,2,20,1.45,112796.0,100.28,0.55,3,3.0,1,1
566207,1,5,21,9.67,47400.0,85.59,0.55,3,0.0,2,0
696380,12,7,23,-8.56,1044421.0,118.52,0.21,3,0.0,4,1
228840,0,3,58,5.79,120746.0,94.83,0.63,3,2.0,1,0
853727,0,3,19,4.63,120423.0,90.06,0.48,2,2.0,1,0
766902,13,7,30,-11.71,999240.0,129.17,0.26,3,4.0,4,1
913379,1,2,48,0.83,96468.0,103.48,0.71,2,5.0,1,0
292160,11,8,24,-6.38,928794.0,124.39,0.26,4,3.0,3,1
245940,11,7,28,-11.42,1036980.0,131.03,0.24,4,6.0,3,1
381594,10,6,31,-1.93,955697.0,126.13,0.27,4,4.0,2,0
701764,11,6,27,-19.58,972749.0,127.53,0.26,3,3.0,2,0
337187,0,3,50,2.59,107273.0,111.21,0.62,3,6.0,1,0
964945,12,6,33,5.52,963991.0,130.68,0.38,4,4.0,2,1
629013,11,9,23,-4.54,1038764.0,129.0,0.19,4,3.0,5,1
621084,14,6,30,-6.33,1110520.0,126.08,0.17,4,2.0,4,1
870415,0,4,20,0.41,175570.0,111.76,0.59,2,4.0,1,1
570903,10,7,33,5.89,1005218.0,128.89,0.29,3,5.0,3,1
662351,2,3,22,0.79,129477.0,104.78,0.61,3,4.0,1,0
630456,4,3,42,7.43,85103.0,104.05,0.63,2,3.0,1,0
967629,11,6,30,-15.19,1060807.0,129.21,0.22,3,4.0,3,1
963320,10,6,29,-13.39,1020604.0,125.9,0.19,3,3.0,2,1
644245,10,6,28,11.32,951052.0,119.56,0.29,3,3.0,2,1
607918,0,5,19,0.56,130568.0,91.5,0.47,2,1.0,2,0
936030,0,3,60,3.57,39024.0,98.47,0.75,2,4.0,1,0
755957,11,5,29,-0.8,1032569.0,128.42,0.26,3,3.0,2,0
243063,11,6,27,5.45,990170.0,136.3,0.31,4,7.0,2,1
308005,13,7,28,-3.61,1050353.0,127.33,0.24,3,4.0,4,1
934485,12,7,29,-11.1,983098.0,127.89,0.26,4,4.0,3,1
430380,11,6,26,6.54,1045661.0,122.29,0.27,4,3.0,3,0
637527,12,6,24,2.01,1059344.0,122.17,0.2,3,1.0,3,0
676579,3,2,48,1.51,191793.0,117.38,0.78,2,6.0,1,0
878331,1,4,21,1.89,130158.0,86.36,0.5,3,0.0,1,1
382036,13,8,35,-11.54,1021903.0,127.64,0.25,4,3.0,5,1
306254,2,3,21,6.54,48960.0,101.28,0.56,2,5.0,1,1
220097,4,1,19,6.51,175162.0,111.85,0.57,1,6.0,1,1
215309,12,7,26,-13.92,936158.0,127.21,0.3,4,3.0,3,0
883865,13,6,24,-4.61,981055.0,122.77,0.19,4,2.0,3,1
152724,2,2,54,2.83,14459.0,109.29,0.76,2,6.0,1,1
231706,0,3,41,3.01,70090.0,107.53,0.71,2,6.0,1,0
823251,11,7,31,-4.83,962073.0,128.4,0.31,3,6.0,3,0
